sno,district,mandal,village,temp_id,long_gis,lat_gis,gwl,season,pH,E.C,TDS,CO3,HCO3,Cl,F,NO3 ,SO4,Na,K,Ca,Mg,T.H,SAR,Classification,RSC  meq  / L,Classification.1
1,ADILABAD,Adilabad,Adilabad,1001,78.5247,19.6683,16.45,premonsoon 2018,8.21,1407,900.48,0,240,190,0.34,94.3377,129,95,5,48,111.826,579.8108553,1.715349413,C3S1,-6.796217105,P.S.
2,ADILABAD,Bazarhatnur,Bazarhatnur,1002,78.350833,19.458888,38.6,premonsoon 2018,8.29,1620,1036.8,0,360,150,0.34,173.1739,115,105,19,104,87.516,619.8519737,1.833654332,C3S1,-5.197039474,P.S.
3,ADILABAD,Gudihatnoor,Gudihatnoor,1007,78.512222,19.525555,,premonsoon 2018,8.34,959,613.76,50,260,70,0.62,41.23399,56,55,2,56,72.93,439.8766447,1.140169454,C3S1,-2.597532895,P.S.
4,ADILABAD,Jainath,Jainath,1009,78.64,19.730555,6.2,premonsoon 2018,8.22,509,325.76,0,230,30,0.91,19.26615,30,63,2,40,19.448,179.9671053,2.041813862,C2S1,1.000657895,P.S.
5,ADILABAD,Narnoor,Narnoor,1010,78.852654,19.495665,6.15,premonsoon 2018,8.29,550,352,0,220,20,1.23,32.42028,25,49,7,32,24.31,179.9588816,1.588113733,C2S1,0.800822368,P.S.
6,ADILABAD,Neradigonda,Neradigonda,1011,78.41216,19.29375,48.2,premonsoon 2018,8.19,1041,666.24,0,310,140,0.46,42.9613,47,79,20,72,63.206,439.8930921,1.637667326,C3S1,-2.597861842,P.S.
7,ADILABAD,Talamadugu,Talamadugu,1013,78.3969,19.6334,6.65,premonsoon 2018,8.33,1970,1260.8,60,310,250,0.83,131.0984,152,145,165,80,58.344,439.9013158,3.005816996,C3S1,-1.398026316,P.S.
8,ADILABAD,Tamsi,Tamsi,1014,78.4268,19.6811,6.3,premonsoon 2018,8.32,800,512,40,210,40,1.51,42.91701,64,59,25,32,38.896,239.9342105,1.656067705,C3S1,0.201315789,P.S.
9,ADILABAD,Utnoor,Utnoor,1015,78.7685,19.3789,8.2,premonsoon 2018,8.31,459,293.76,40,120,30,1.15,1.3287,27,26,8,32,19.448,159.9671053,0.893779047,C2S1,0.000657895,P.S.
10,BHADRADRI,Annapureddypalli,Annapureddypalli,1021,80.826104,17.354519,16.25,premonsoon 2018,8.33,280,179.2,20,54.83373419,20,0.08,37.6465,5,17.09862461,3.32,24,9.724,99.98355263,0.743479605,C2S1,-0.502996369,P.S.
11,BHADRADRI,Ashwapuram,Aswapuram,1022,80.809241,17.841678,10.26,premonsoon 2018,8.05,1871,1197.44,0,242.1915011,360,0.46,168.302,39,148.3988766,1.9,72,106.964,619.8190789,2.591613939,C3S1,-7.552551557,P.S.
12,BHADRADRI,Bhadrachalam,Bhadrachalam,1024,80.900922,17.666775,13.56,premonsoon 2018,8.34,1167,746.88,40,303.5035203,140,0.77,5.53625,31,79.42941347,13.12,48,68.068,399.8848684,1.726974934,C3S1,-1.127626963,P.S.
13,BHADRADRI,Burgampad,M.Banjara,1025,80.7911,17.6447,14.9,premonsoon 2018,7.99,2030,1299.2,0,422.8365643,280,1.52,172.731,46,254.519029,9.4,16,102.102,459.8273026,5.160538763,C3S2,-0.739814766,P.S.
14,BHADRADRI,Chandrugonda,Ravikampadu,1026,80.6106,17.3986,18.75,premonsoon 2018,8.09,2810,1798.4,0,408.523876,330,0.54,608.9875,25,202.2080174,15.5,40,209.066,959.6463816,2.838016526,C4S1,-11.02245011,P.S.
16,BHADRADRI,Gundala,Kanchanapalli,3016,80.42,17.79,,premonsoon 2018,8.22,895,572.8,0,178.2508078,70,0.51,190.447,12,20.4522113,68.5,48,48.62,319.9177632,0.497156655,C3S1,-2.833339108,P.S.
17,BHADRADRI,Julurpadu,P. Narsapuram,3019,80.520318,17.438169,,premonsoon 2018,8.23,4050,2592,0,405.2168238,780,0.64,575.77,34,466.7575019,24.2,24,228.514,999.6134868,6.418705016,C4S2,-11.88793326,P.S.
18,BHADRADRI,Karakagudem,Karakagudem,1033,80.568147,18.034655,6.62,premonsoon 2018,7.99,854,546.56,0,244.2855757,100,0.27,12.8441,26,66.75395619,4.85,64,29.172,279.9506579,1.734636287,C3S1,-0.713301644,P.S.
19,BHADRADRI,Laxmidevipalli,Laxmidevipalli,1035,80.619,17.573,11.15,premonsoon 2018,8.75,1310,838.4,40,102.8881496,270,0.31,101.867,41,170.3193177,8.9,24,53.482,279.9095395,4.42616116,C3S1,-2.740427797,P.S.
20,BHADRADRI,Manuguru,Pagideru,3022,80.73,17.97,,premonsoon 2018,7.94,1128,721.92,0,318.4679687,160,1.22,2.2145,12,111.2684461,37.4,40,43.758,279.9259868,2.89149588,C3S1,0.770839638,P.S.
21,BHADRADRI,Palwancha,REGELLA,3029,80.58,17.95,,premonsoon 2018,8.25,222,142.08,0,67.28444847,20,0.16,7.5293,8,23.56640108,0.7,8,9.724,59.98355263,1.322967991,C1S1,0.146017917,P.S.
22,BHADRADRI,Tekulapalli,Bethampudi,3034,80.45,17.56,,premonsoon 2018,7.75,2020,1292.8,0,406.428231,280,0.5,188.2325,45,81.9993959,1.6,136,121.55,839.7944079,1.230258368,C3S1,-8.667323538,P.S.
23,BHADRADRI,Tekulapalli,Mutyalampadu,3035,80.5,17.54,,premonsoon 2018,8.25,2680,1715.2,0,874.9464769,240,4.6,95.2235,35,507.602245,7.8,40,34.034,239.9424342,14.2476149,C4S3,12.70008085,U.S.
24,BHADRADRI,Yellandu,Komararam,3036,80.32,17.71,,premonsoon 2018,7.98,584,373.76,0,249.5101628,20,2.2,3.76465,8,8.611526238,12.7,64,24.31,259.9588816,0.232220183,C2S1,-0.208974376,P.S.
25,BHUPALPALLY,Ghanpur Mulug,Chelpur(D),3041,79.853503,18.368545,,premonsoon 2018,8.21,259,165.76,0,80,20,0.34,10.05383,16,16,2,32,4.862,99.99177632,0.69568078,C2S1,-0.399835526,P.S.
26,BHUPALPALLY,Kataram,Shankarampally 125(D),1057,79.8983,18.6022,21.04,premonsoon 2018,8,496,317.44,0,180,50,0.43,19.97479,19,22,4,48,29.172,239.9506579,0.617495607,C2S1,-1.199013158,P.S.
27,BHUPALPALLY,Mahadevpur,Ambatipalli,1060,80.061858,18.695678,22.53,premonsoon 2018,8.01,210,134.4,0,60,30,0.05,23.51799,14,14,4,24,9.724,99.98355263,0.608745716,C1S1,-0.799671053,P.S.
28,BHUPALPALLY,Regonda,Regonda,1077,79.7775,18.24,13.58,premonsoon 2018,7.76,270,172.8,0,30,50,0.06,36.3178,17,15,5,32,9.724,119.9835526,0.59539141,C2S1,-1.799671053,P.S.
29,HYDERABAD,Ameerpet,S.R.Nagar,1087,78.443916,17.442333,19.35,premonsoon 2018,6.84,697,446.08,0,130.8927999,110,1.28,53.81235,15,87.55344443,1.33,16,29.172,159.9506579,3.009902203,C2S1,-0.581157159,P.S.
30,HYDERABAD,Asifnagar,Himayanagar,1088,78.44525,17.397638,4.8,premonsoon 2018,7.47,536,343.04,0,127.0704129,80,0.64,4.429,21,58.20650163,3.26,32,14.586,139.9753289,2.139035111,C2S1,-0.25809832,P.S.
31,HYDERABAD,Asifnagar,Kulsanapur,1089,78.437,17.374,6.11,premonsoon 2018,8.44,1026,656.64,40,168.1200302,150,1.09,79.722,23,116.7364525,19.11,16,48.62,239.9177632,3.276781277,C3S1,-1.431954659,P.S.
32,HYDERABAD,Bandlaguda,Chandraingutta,1090,78.484,17.333,12.7,premonsoon 2018,7.56,1085,694.4,0,236.0059886,180,0.73,25.02385,26,93.96778135,2.91,64,43.758,339.9259868,2.21594488,C3S1,-2.078399964,P.S.
33,HYDERABAD,Charminar,Darul Shifa,1092,78.485,17.381,8.02,premonsoon 2018,8.11,828,529.92,0,273.7235082,80,0.86,3.1003,20,69.57297972,21.07,48,29.172,239.9506579,1.952773152,C4S2,0.675457006,P.S.
34,HYDERABAD,Maredpally,Maredpally(s),1095,78.509,17.441,20.15,premonsoon 2018,7.75,853,545.92,0,260.242161,90,1.91,16.3873,21,76.7451856,3.11,56,29.172,259.9506579,2.069559154,C3S1,0.005830062,P.S.
35,HYDERABAD,Nampally,Nampally,1097,78.474,17.385,2.37,premonsoon 2018,8.65,908,581.12,60,103.3247168,170,0.89,26.574,24,98.25068135,3.93,24,43.758,239.9259868,2.757840149,C3S1,-2.726025401,P.S.
36,HYDERABAD,Saidabad,Juvinile home,1098,78.508,17.361,6.03,premonsoon 2018,8.23,1061,679.04,0,300.2989904,110,1.19,54.25525,25,104.5614861,6.69,64,34.034,299.9424342,2.624973693,C3S1,0.007131124,P.S.
37,JAGITYAL,Dharmapuri,Dharmapuri,1102,79.101944,18.946944,9.66,premonsoon 2018,8.1,1729,978.56,0,450,240,0.55,8.06078,110,174,9,88,77.792,539.8684211,3.255947923,C3S1,-1.797368421,P.S.
38,JAGITYAL,Gollapalli,Gollapalli,1104,79.0522,18.7906,5.87,premonsoon 2018,8.12,994,572.16,0,330,80,1.36,35.78632,84,86,6,32,68.068,359.8848684,1.971009973,C3S1,-0.597697368,P.S.
39,JAGITYAL,Ibrahimpatnam,Ibrahimpatnam,1105,78.579444,18.898611,5.04,premonsoon 2018,8.14,1073,686.72,0,290,150,2.81,129.3268,171,177,7,40,72.93,399.8766447,3.848419536,C3S1,-2.197532895,P.S.
40,JAGITYAL,Jagityal,Jagityal,1106,78.8461,18.8252,12.77,premonsoon 2018,7.96,936,599.04,0,160,120,0.15,178.4887,73,91,1,40,68.068,379.8848684,2.029960367,C3S1,-4.397697368,P.S.
41,JAGITYAL,Kathalapur,Kathalapur,1108,78.689722,18.752777,12.41,premonsoon 2018,7.99,1214,776.96,0,450,140,1.06,33.43895,104,132,6,104,58.344,499.9013158,2.566870479,C3S1,-0.998026316,P.S.
42,JAGITYAL,Kodimal,Chepial,1109,78.935833,18.624722,14.19,premonsoon 2018,8.17,1152,553.6,0,340,90,1.36,8.76942,92,99,6,80,48.62,399.9177632,2.152395182,C3S1,-1.198355263,P.S.
43,JAGITYAL,Korutla,Korutla,1111,78.706388,18.818611,11.32,premonsoon 2018,8.07,1186,759.04,0,360,140,1.82,22.72077,132,37,2,64,116.688,639.8026316,0.635990864,C3S1,-5.596052632,P.S.
44,JAGITYAL,Mallapur,Mallapur,1112,78.7064,18.9647,10.72,premonsoon 2018,8.17,742,474.88,0,280,90,0.86,10.14241,78,168,14,48,5,120,6.667926787,C2S1,3.2,U.S.
45,JAGITYAL,Mallial,Nukapalli,1114,78.9222,18.7094,17.14,premonsoon 2018,8.09,2280,1459.2,0,550,420,2.05,0.4429,135,256,17,112,106.964,719.8190789,4.148589392,C4S1,-3.396381579,P.S.
46,JAGITYAL,Metpalli,Metpalli,1121,78.620555,18.847777,13.75,premonsoon 2018,7.93,1425,912,0,500,150,2.35,1.06296,237,258,47,24,72.93,359.8766447,5.91309748,C3S1,2.802467105,U.S.
47,JAGITYAL,Pegadapalli,Pegadapalli,1122,79.064444,18.706388,5.77,premonsoon 2018,8.22,1236,663.04,0,380,150,4.71,7.26356,120,188,19,24,53.482,279.9095395,4.885636633,C3S1,2.001809211,MR
48,JAGITYAL,Raikal,Raikal,1125,78.802852,18.910338,5.04,premonsoon 2018,8.14,954,610.56,0,310,100,1.37,41.67689,94,83,8,96,38.896,399.9342105,1.804496228,C3S1,-1.798684211,P.S.
49,JAGITYAL,Sarangapur,Sarangapur,1128,78.958055,18.929722,8.11,premonsoon 2018,7.92,1228,785.92,0,340,140,2.04,139.0706,119,155,5,80,58.344,439.9013158,3.213114719,C3S1,-1.998026316,P.S.
50,JAGITYAL,Velgatur,Velgatur,1131,79.1697,18.8353,5.97,premonsoon 2018,7.98,1374,879.36,0,380,150,0.72,12.4012,130,113,4,56,87.516,499.8519737,2.197505151,C3S1,-2.397039474,P.S.
51,JANGAON,Bachannapet,Bachannapet,1132,79.0422,17.7908,13.82,premonsoon 2018,8.27,695,444.8,0,210,50,2.08,31.97738,48,83,8,32,24.31,179.9588816,2.690070201,C2S1,0.600822368,P.S.
52,JANGAON,Devaruppula,Singarajupalli,1135,79.2738,17.5919,10.07,premonsoon 2018,8.25,818,523.52,0,210,90,1.1,33.35037,60,97,6,40,29.172,219.9506579,2.843683549,C3S1,-0.199013158,P.S.
53,JANGAON,Jangaon,Jangaon,1144,79.1474,17.6973,9.25,premonsoon 2018,8.1,1108,709.12,0,230,130,1.16,79.722,84,133,10,48,38.896,279.9342105,3.456175734,C3S1,-0.998684211,P.S.
54,JANGAON,Lingala ghanpur,Lingala ghanpur,1149,79.1997,17.6591,10.4,premonsoon 2018,8.22,1699,1087.36,0,200,280,0.46,141.728,145,189,7,88,58.344,459.9013158,3.831789492,C3S1,-5.198026316,P.S.
55,JANGAON,Palakurthi,Palakurthi,1154,79.4225,17.6691,17.57,premonsoon 2018,8.3,345,220.8,20,110,20,0.87,17.00736,20,44,4,16,14.586,99.97532895,1.913279506,C2S1,0.600493421,P.S.
56,JANGAON,Raghunadhapalli,Raghunadhapalli,1157,79.2636,17.7647,27.5,premonsoon 2018,8.39,1342,858.88,40,260,160,1.75,41.36686,118,153,7,64,48.62,359.9177632,3.50640401,C3S1,-1.198355263,P.S.
57,JANGAON,Zafergad,Zafergad,1159,79.487,17.7651,12.4,premonsoon 2018,8.32,797,510.08,20,150,80,0.38,75.293,62,95,10,40,24.31,199.9588816,2.920958722,C3S1,-0.599177632,P.S.
58,JOGULAMBA(GADWAL),Alampur,Alampur,1160,78.121104,15.896441,3.35,premonsoon 2018,8.05,3530,2259.2,0,574.3576948,770,2.67,4.8719,80,733.4106022,6.5,40,19.448,179.9671053,23.76964974,C4S4,7.88781179,U.S.
59,JOGULAMBA(GADWAL),Dharoor,Dharoor,1161,77.678908,16.224385,7.4,premonsoon 2018,7.92,1598,1022.72,0,202.2243461,300,0.29,161.6585,34,64.24568251,5.87,88,106.964,659.8190789,1.087435925,C3S1,-9.151894656,P.S.
60,JOGULAMBA(GADWAL),Dharoor,Neelahally,1163,77.641794,16.265211,18.78,premonsoon 2018,7.78,1667,1066.88,0,380.1376553,180,1.13,57.577,139,152.6726991,7.9,40,97.24,499.8355263,2.969066925,C3S1,-2.39395742,P.S.
61,JOGULAMBA(GADWAL),Gadwal,Gadwal,1164,77.8021,16.2326,4.36,premonsoon 2018,7.58,3190,2041.6,0,488.1560853,660,0.53,117.3685,63,224.6013286,2.3,200,150.722,1119.745066,2.918266207,C4S1,-12.63177961,P.S.
62,JOGULAMBA(GADWAL),Gattu,Gattu,1165,77.5757,16.1287,9.14,premonsoon 2018,7.75,1166,746.24,0,191.7394847,200,0.45,90.7945,29,67.35466958,1.94,104,43.758,439.9259868,1.396207818,C3S1,-4.963730042,P.S.
63,JOGULAMBA(GADWAL),Ieeza,Ieeza,1168,77.671609,16.01518,19.12,premonsoon 2018,8.47,2230,1427.2,200,559.4544034,190,2.2,50.9335,34,459.8365658,5.1,32,9.724,119.9835526,18.25218275,C3S3,12.78941701,U.S.
64,JOGULAMBA(GADWAL),K-T Doddi,Kondapur,1169,77.8315,16.0701,5.55,premonsoon 2018,7.73,2140,1369.6,0,211.3976855,330,0.23,416.326,45,162.4455488,6,176,68.068,719.8848684,2.632379239,C3S1,-10.16974366,P.S.
65,JOGULAMBA(GADWAL),K-T Doddi,Kuchinerla,1166,77.526,16.179,6.29,premonsoon 2018,7.07,3380,2163.2,0,220.4529027,620,0.28,633.347,65,287.6887349,1.3,264,102.102,1079.827303,3.806430183,C4S1,-17.187488,P.S.
66,JOGULAMBA(GADWAL),Maldakal,Maldakal,1170,77.687599,16.129667,4.05,premonsoon 2018,7.12,1326,848.64,0,287,200,0.46,92.34465,12,48,3.77,160,38.896,559.9342105,0.8819519,C3S1,-5.458684211,P.S.
67,JOGULAMBA(GADWAL),Manopad,Manopad,1171,77.9533,15.9656,12.73,premonsoon 2018,7.98,5550,3552,0,1819.742899,210,0.85,487.19,222,800.9587403,1.4,176,150.722,1059.745066,10.69748306,OG,15.19995667,U.S.
68,JOGULAMBA(GADWAL),Waddepalli,Santhinagar,1172,77.839,15.94,6.1,premonsoon 2018,7.89,4800,3072,0,987.9644368,750,0.62,199.305,163,573.8131811,13.3,48,252.824,1159.572368,7.326452786,C4S2,-3.432158633,P.S.
69,KAMAREDDY,Bansawada,Bansawada,1177,77.879,18.393,5.7,premonsoon 2018,8.27,1820,1164.8,0,488.3916908,120,4.94,88.58,165,347.9107968,2.2,24,24.31,159.9588816,11.96012975,C3S2,6.568656185,U.S.
70,KAMAREDDY,Bhiknoor,Bhiknoor,1179,78.399,18.196,22.7,premonsoon 2018,8.44,1101,704.64,60,278.1347047,110,0.69,47.3903,13,71.19004768,1.05,64,58.344,399.9013158,1.547800673,C3S1,-1.235332222,P.S.
71,KAMAREDDY,Bhiknoor,P.D.Mallareddy,1197,78.453,18.173,33.06,premonsoon 2018,8.08,331,211.84,0,123.7096866,20,0.85,5.7577,7,11.45768932,1.77,40,9.724,139.9835526,0.421047119,C2S1,-0.325477321,P.S.
72,KAMAREDDY,Bibipet,Bibipet,1180,78.523,18.205,28.45,premonsoon 2018,8.2,857,548.48,0,193.0392285,110,0.64,78.8362,12,69.57648506,1.23,72,24.31,279.9588816,1.807954614,C3S1,-1.738393061,P.S.
73,KAMAREDDY,BICHKUNDA,Pulkal,1198,77.767,18.399,8.07,premonsoon 2018,8.25,1113,712.32,0,158.6794908,230,0.79,49.38335,27,81.92932144,3.14,96,34.034,379.9424342,1.827479953,C3S1,-4.425258869,P.S.
74,KAMAREDDY,Domakonda,Domakonda,1183,78.436,18.25,30.47,premonsoon 2018,8.64,765,489.6,100,128.7885082,80,2.52,27.9027,14,84.34606153,2.35,40,24.31,199.9588816,2.59338278,C3S1,0.576592532,P.S.
75,KAMAREDDY,Gandhari,Gandhari,1184,78.107,18.396,30.47,premonsoon 2018,8.05,857,548.48,0,264.7681887,70,1.26,45.6187,23,32.22691076,2.19,72,43.758,359.9259868,0.738557374,C3S1,-1.903155963,P.S.
76,KAMAREDDY,Gandhari,Sarvapoor,1202,77.9851,18.3647,25.6,premonsoon 2018,8.01,791,506.24,0,322.1902441,30,3.23,2.546675,24,99.86611502,1.88,24,29.172,179.9506579,3.236783115,C3S1,2.844791725,U.S.
77,KAMAREDDY,Jukkal,Jukkal,1186,77.604,18.364,7.95,premonsoon 2018,8.26,1463,936.32,0,181.7251358,280,2.59,143.0567,31,147.449453,108.2,24,53.482,279.9095395,3.831832177,C3S1,-1.963688074,P.S.
78,KAMAREDDY,Kamareddy,Adloor,1174,78.3435,18.3438,21.45,premonsoon 2018,7.2,442,282.88,0,158.0296866,20,1.86,35.21055,4,46.18626525,2.2,40,4.862,119.9917763,1.83319755,C2S1,0.760758205,P.S.
79,KAMAREDDY,Kamareddy,Narasannapally,1195,78.3617,18.2686,21,premonsoon 2018,8.15,1350,864,0,336,170,0.68,91.45885,18,108,5,168,4.862,439.9917763,2.23858526,C4S2,-2.079835526,P.S.
80,KAMAREDDY,Lingampet,Bhavanipet,1178,78.058,18.2791,11.15,premonsoon 2018,7.54,985,630.4,0,238.2877246,130,0.97,62.4489,15,98.14407972,3.22,64,29.172,279.9506579,2.55032498,C3S1,-0.833258666,P.S.
81,KAMAREDDY,Machareddy,Machareddy,1189,78.493,18.329,14.24,premonsoon 2018,7.88,424,271.36,0,145.9188969,40,0.89,4.20755,4,15.08301927,1.06,48,14.586,179.9753289,0.488825622,C2S1,-0.68112864,P.S.
82,KAMAREDDY,Maddnur,Menoor,1193,77.652,18.483,18.66,premonsoon 2018,8.19,617,394.88,0,188.5737402,50,0.43,45.84015,9,30.67364334,3.86,64,19.448,239.9671053,0.860917768,C2S1,-1.027867301,P.S.
83,KAMAREDDY,Nagireddipet,Malthummeda,1191,78.142,18.114,16.85,premonsoon 2018,7.79,730,467.2,0,251.1226311,60,0.99,20.15195,9,67.39371556,1.72,32,34.034,219.9424342,1.975773021,C2S1,0.623603938,P.S.
84,KAMAREDDY,Nasurullabad,Nasurullabad,1196,77.873,18.468,2.19,premonsoon 2018,7.89,206,131.84,0,60.48349609,20,0.34,4.849755,9,19.85170054,0.69,16,4.862,59.99177632,1.114356161,C1S1,0.009834396,P.S.
85,KAMAREDDY,Nizamsagar,Mohammadnagar,1192,77.908661,18.293098,7.87,premonsoon 2018,7.8,2490,1593.6,0,236.6469201,470,1.14,318.888,73,291.5778611,2.9,128,72.93,619.8766447,5.09183208,C4S2,-7.664594493,P.S.
86,KAMAREDDY,Rajampet,Argonda,1175,78.272,18.234,16.35,premonsoon 2018,8.31,1461,935.04,20,262.6724293,240,1.55,102.08845,19,153.4718209,3.3,112,29.172,399.9506579,3.336549729,C3S1,-2.345564572,P.S.
87,KAMAREDDY,RAMAREDDY,Reddypet,1200,78.417,18.409,17.25,premonsoon 2018,7.72,842,538.88,0,166.6233635,150,0.74,28.56705,15,65.46845565,2.29,72,24.31,279.9588816,1.7012069,C3S1,-2.266710361,P.S.
88,KAMAREDDY,Sadasivanagar,Sadasivanagar,1201,78.264,18.406,13.04,premonsoon 2018,7.95,812,519.68,0,264.8146173,70,0.99,25.6882,17,76.75239683,2.54,56,24.31,239.9588816,2.154247988,C3S1,0.497114714,P.S.
89,KAMAREDDY,Tadwai,Yerrapahad,1205,78.223,18.293,5.42,premonsoon 2018,7.59,934,597.76,0,243.6569982,70,0.75,131.9842,13,58.88459899,2.92,64,43.758,339.9259868,1.388614521,C3S1,-1.925379772,P.S.
90,KARIMNAGAR,Choppadandi,Rukmapur,1210,79.1461,18.5334,15.92,premonsoon 2018,7.63,512,327.68,0,120,50,0.41,34.50191,40,67,2,24,14.586,119.9753289,2.659506108,C2S1,0.000493421,P.S.
91,KARIMNAGAR,Gangadhara,Gangadhara,1213,79.008888,18.579444,20.37,premonsoon 2018,8.2,601,384.64,0,170,50,1.46,25.20101,51,65,4,32,24.31,179.9588816,2.106681483,C2S1,-0.199177632,P.S.
92,KARIMNAGAR,Huzurabad,Huzurabad,1215,79.407573,18.189488,9.36,premonsoon 2018,7.87,727,465.28,0,180,70,1.21,43.31562,52,78,8,32,29.172,199.9506579,2.398310164,C2S1,-0.399013158,P.S.
93,KARIMNAGAR,Saidapur,Saidapur,1222,79.305174,18.2148,12.42,premonsoon 2018,8.02,670,428.8,0,220,40,3.84,3.72036,58,87,8,24,24.31,159.9588816,2.990799071,C2S1,1.200822368,P.S.
94,KARIMNAGAR,Thimmapur,Alugunur,1223,79.151234,18.400873,9.34,premonsoon 2018,7.75,491,314.24,0,140,40,1.26,20.59485,39,56,2,24,19.448,139.9671053,2.058008673,C2S1,0.000657895,P.S.
